"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"MEDIDAS JUDICIALES - LEVANTAMIENTO","2023-03-23","2020-06-08",4002,"ARROYITO","Córdoba","Protocolo 21","2020","04","RURAL 5 PUERTAS","047","FORD","B61","ECOSPORT SE 1.5L MT N","1","Privado","Física","ARROYITO","CORDOBA","Femenino","1983","ARGENTINA",100,"14","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-28","2004-01-06",4002,"ARROYITO","Córdoba","Protocolo 21","2004","04","RURAL 5 PUERTAS","047","FORD","596","ECOSPORT 1.6 L 4X2 XLS","1","Privado","Física","LA FRANCIA","CORDOBA","Masculino","1999","ARGENTINA",100,"14","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-14","2007-08-23",1278,"ZARATE Nº 3","Buenos Aires","Protocolo 21","2007","04","RURAL 5 PTAS","047","FORD","025","ECOSPORT 1.6 L 4X2 XL PLUS","1","Privado","Física","ZARATE","BUENOS AIRES","No identificado","1971","ARGENTINA",100,"06","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-28","2010-02-17",1186,"MORENO Nº 2","Buenos Aires","Protocolo 21","2010","04","RURAL 5 PTAS","047","FORD","601","ECOSPORT 1.4L TDCI 4X2 XL PLUS","1","Privado","Física","MORENO","BUENOS AIRES","Masculino","1973","ARGENTINA",100,"06","ARG"
"MEDIDAS JUDICIALES - LEVANTAMIENTO","2023-03-01","2017-01-05",1188,"LA PLATA Nº 07","Buenos Aires","Importado","2017","04","RURAL 5 PUERTAS","G89","CHERY","043","TIGGO 5 2.0 LUXURY CVT","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2008","No aplica",100,"06",""
"MEDIDAS JUDICIALES - ANOTACION","2023-03-20","2011-08-25",1245,"LA PLATA Nº 11","Buenos Aires","Importado","2011","04","RURAL 5 PTAS","104","PEUGEOT","614","3008 PREMIUM PLUS 156 CV","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1944","ARGENTINA",100,"06","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-23","2008-06-17",1216,"QUILMES Nº 7","Buenos Aires","Protocolo 21","2008","04","RURAL 5 PTAS","047","FORD","596","ECOSPORT 1.6 L 4X2 XLS","1","Privado","Física","QUILMES","BUENOS AIRES","No identificado","1986","ARGENTINA",100,"06","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-22","2021-11-19",2097,"CAPITAL FEDERAL Nº 097","Ciudad Autónoma de Bs.As.","Protocolo 21","2021","04","RURAL 5 PUERTAS","151","JEEP","129","COMPASS LIMITED 1.3T AT6 4X2","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2013","No aplica",100,"02",""
"MEDIDAS JUDICIALES - ANOTACION","2023-03-14","2006-01-26",4046,"VILLA ALLENDE Nº 1","Córdoba","Protocolo 21","2006","04","RURAL 5 PTAS","044","FIAT","610","PALIO WEEKEND ELX 1.7 TD","1","Privado","Física","MENDIOLAZA-COLON","CORDOBA","No identificado","1986","No identificado",100,"14",""
"MEDIDAS JUDICIALES - ANOTACION","2023-03-02","2015-12-21",1219,"LA PLATA Nº 09","Buenos Aires","Protocolo 21","2015","04","RURAL 5 PUERTAS","112","RENAULT","A16","DUSTER PH2 DYNAMIQUE 1.6","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1974","ARGENTINA",100,"06","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-31","2017-08-31",1245,"LA PLATA Nº 11","Buenos Aires","Protocolo 21","2017","04","RURAL 5 PUERTAS","151","JEEP","092","RENEGADE 1.8L SPORT","1","Privado","Física","LA PLATA","BUENOS AIRES","Femenino","1952","ARGENTINA",100,"06","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-22","2018-10-29",1217,"RAMALLO","Buenos Aires","Importado","2018","04","RURAL 5 PUERTAS","112","RENAULT","A14","DUSTER PH2 PRIVILEGE 2.0","1","Privado","Física","VILLA RAMALLO","BUENOS AIRES","Femenino","1989","ARGENTINA",100,"06","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-31","2019-07-11",1161,"ESTEBAN ECHEVERRIA Nº 2","Buenos Aires","Importado","2019","04","RURAL 5 PUERTAS","092","MERCEDES BENZ","B06","GLA 200","1","Privado","Física","LUIS GUILLÓN","BUENOS AIRES","No identificado","1945","PARAGUAY",100,"06","PRY"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-22","2021-02-01",1282,"LOMAS DE ZAMORA Nº 9","Buenos Aires","Protocolo 21","2021","04","RURAL 5 PUERTAS","024","CHEVROLET","777","TRACKER 1.2T AT PREMIER","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Masculino","1953","ARGENTINA",100,"06","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-31","2018-10-10",4042,"CORDOBA Nº 10","Córdoba","Importado","2018","04","RURAL 5 PUERTAS","P04","DS","019","DS 7 CROSSBACK THP 165 AUTOMATIC BE CHIC","1","Privado","Jurídica","CORDOBA","CORDOBA","No aplica","2022","No aplica",100,"14",""
"MEDIDAS JUDICIALES - ANOTACION","2023-03-15","2020-06-19",4046,"VILLA ALLENDE Nº 1","Córdoba","Protocolo 21","2020","04","RURAL 5 PUERTAS","047","FORD","B61","ECOSPORT SE 1.5L MT N","1","Privado","Física","VILLA ALLENDE","CORDOBA","No identificado","1959","ARGENTINA",100,"14","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-08","2019-07-24",14013,"POSADAS Nº 4","Misiones","Protocolo 21","2019","04","RURAL 5 PUERTAS","151","JEEP","105","COMPASS SPORT 2.4 AT6","1","Privado","Física","POSADAS","MISIONES","No identificado","1967","ARGENTINA",100,"54","ARG"
"MEDIDAS JUDICIALES - LEVANTAMIENTO","2023-03-01","2016-10-17",4082,"VILLA ALLENDE Nº 2","Córdoba","Protocolo 21","2016","04","RURAL 5 PUERTAS","112","RENAULT","A16","DUSTER PH2 DYNAMIQUE 1.6","1","Privado","Física","MENDIOLAZA","CORDOBA","Femenino","1995","ARGENTINA",100,"14","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-27","2017-04-26",4077,"CORDOBA Nº 23","Córdoba","Protocolo 21","2017","04","RURAL 5 PUERTAS","047","FORD","998","ECOSPORT SE 1.6L MT N","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1963","ARGENTINA",100,"14","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-22","2007-02-13",4046,"VILLA ALLENDE Nº 1","Córdoba","Protocolo 21","2007","04","RURAL 5 PTAS","047","FORD","728","ECOSPORT 1.6L 4X2 XLS MP3","1","Privado","Física","VILLA ALLENDE","CORDOBA","No identificado","1961","ARGENTINA",100,"14","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-03","2019-07-24",14013,"POSADAS Nº 4","Misiones","Protocolo 21","2019","04","RURAL 5 PUERTAS","151","JEEP","105","COMPASS SPORT 2.4 AT6","1","Privado","Física","POSADAS","MISIONES","No identificado","1967","ARGENTINA",100,"54","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-15","2017-03-08",1282,"LOMAS DE ZAMORA Nº 9","Buenos Aires","Protocolo 21","2017","04","RURAL 5 PUERTAS","151","JEEP","092","RENEGADE 1.8L SPORT","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Femenino","1973","ARGENTINA",100,"06","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-27","2006-01-25",2056,"CAPITAL FEDERAL Nº 056","Ciudad Autónoma de Bs.As.","Protocolo 21","2006","04","RURAL 5 PTAS","044","FIAT","612","PALIO ADVENTURE 1.8MPI V8","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1976","ARGENTINA",100,"02","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-22","2009-03-30",4044,"CORDOBA Nº 11","Córdoba","Protocolo 21","2009","04","RURAL 5 PTAS","112","RENAULT","648","MEGANE II G.TOUR 2.0 16V LUXE","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1955","ARGENTINA",100,"14","ARG"
"MEDIDAS JUDICIALES - LEVANTAMIENTO","2023-03-20","2008-05-05",1280,"ESCOBAR Nº 3 (EX. INGENIERO MASCHWITZ)","Buenos Aires","Protocolo 21","2008","04","RURAL 5 PTAS","047","FORD","821","ECOSPORT 2.0L XLS 4X2","1","Privado","Física","GARIN","BUENOS AIRES","Masculino","1976","ARGENTINA",100,"06","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-08","2014-02-05",8015,"VILLAGUAY","Entre Ríos","Protocolo 21","2014","04","RURAL 5 PUERTAS","044","FIAT","795","PALIO WEEKEND ADVENTURE 1.6 16V","1","Privado","Física","VILLAGUAY","ENTRE RIOS","Masculino","1974","ARGENTINA",100,"30","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-07","2013-12-04",1144,"QUILMES Nº 3","Buenos Aires","Importado","2013","04","RURAL 5 PUERTAS","104","PEUGEOT","695","3008 FELINE TIPTRONIC","1","Privado","Física","QUILMES","BUENOS AIRES","Femenino","1969","ARGENTINA",50,"06","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-03","2010-09-24",1273,"MORENO Nº 4","Buenos Aires","Protocolo 21","2010","04","RURAL 5 PTAS","047","FORD","597","ECOSPORT 1.6 L 4X2 XL PLUS","1","Privado","Física","MORENO","BUENOS AIRES","No identificado","1983","ARGENTINA",100,"06","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-06","2016-05-20",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Protocolo 21","2016","04","RURAL 5 PUERTAS","047","FORD","998","ECOSPORT SE 1.6L MT N","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1971","ARGENTINA",100,"06","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-22","2009-03-30",4044,"CORDOBA Nº 11","Córdoba","Protocolo 21","2009","04","RURAL 5 PTAS","112","RENAULT","648","MEGANE II G.TOUR 2.0 16V LUXE","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1955","ARGENTINA",100,"14","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-15","2021-11-24",1275,"ENSENADA","Buenos Aires","Importado","2021","04","RURAL 5 PUERTAS","047","FORD","B61","ECOSPORT SE 1.5L MT N","1","Privado","Física","ENSENADA","BUENOS AIRES","Masculino","1988","ARGENTINA",100,"06","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-29","2013-07-15",4077,"CORDOBA Nº 23","Córdoba","Importado","2013","04","RURAL 5 PUERTAS","136","VOLKSWAGEN","404","VOLKSWAGEN VENTO 2.5","1","Privado","Física","CORDOBA","CORDOBA","Femenino","1967","ARGENTINA",100,"14","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-02","2008-12-19",7011,"COMODORO RIVADAVIA Nº 4","Chubut","Protocolo 21","2008","04","RURAL 5 PTAS","047","FORD","597","ECOSPORT 1.6 L 4X2 XL PLUS","1","Privado","Física","COMODORO RIVADAVIA","CHUBUT","Femenino","1958","ARGENTINA",100,"26","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-23","2018-07-10",1223,"EZEIZA Nº 1 (EX. ESTEBAN ECHEVERRIA NO 4)","Buenos Aires","Protocolo 21","2018","04","RURAL 5 PUERTAS","151","JEEP","095","RENEGADE SPORT 1.8 AT6","1","Privado","Física","CANNING","BUENOS AIRES","Femenino","1957","ARGENTINA",100,"06","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-22","2013-01-29",1149,"LA PLATA Nº 06","Buenos Aires","Importado","2013","04","RURAL 5 PTAS","112","RENAULT","883","DUSTER CONFORT PLUS 1.6 4X2","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-31","2021-03-16",1161,"ESTEBAN ECHEVERRIA Nº 2","Buenos Aires","Protocolo 21","2021","04","RURAL 5 PUERTAS","136","VOLKSWAGEN","698","T-CROSS TRENDLINE 1.6 MSI 110CV","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","No identificado","1989","ARGENTINA",100,"06","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-28","2015-08-27",4075,"CORDOBA Nº 22","Córdoba","Protocolo 21","2015","04","RURAL 5 PUERTAS","112","RENAULT","A16","DUSTER PH2 DYNAMIQUE 1.6","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1950","ARGENTINA",100,"14","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-27","2013-07-12",1220,"AVELLANEDA Nº 6","Buenos Aires","Protocolo 21","2013","04","RURAL 5 PUERTAS","047","FORD","992","ECOSPORT FREESTYLE 1.6L MT N","1","Privado","Física","V .DOMINICO","BUENOS AIRES","No identificado","1974","ARGENTINA",100,"06","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-09","2020-02-27",1275,"ENSENADA","Buenos Aires","Protocolo 21","2020","04","RURAL 5 PUERTAS","136","VOLKSWAGEN","694","T-CROSS HIGHLINE 1.6 MSI 110CV AT","1","Privado","Física","PUNTA LARA (ENSENADA)","BUENOS AIRES","Masculino","1989","ARGENTINA",100,"06","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-28","2018-08-17",8004,"CONCORDIA Nº 1","Entre Ríos","Importado","2018","04","RURAL 5 PUERTAS","104","PEUGEOT","827","5008 ALLURE PLUS HDI TIPTRONIC","1","Privado","Física","CONCORDIA","ENTRE RIOS","Masculino","1967","ARGENTINA",100,"30","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-22","2018-08-03",4035,"CORDOBA Nº 05","Córdoba","Protocolo 21","2018","04","RURAL 5 PUERTAS","151","JEEP","092","RENEGADE 1.8L SPORT","1","Privado","Física","CORDOBA","CORDOBA","Femenino","1966","ARGENTINA",100,"14","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-22","2010-09-21",4003,"BELL VILLE Nº 1","Córdoba","Protocolo 21","2010","04","RURAL 5 PTAS","047","FORD","597","ECOSPORT 1.6 L 4X2 XL PLUS","1","Privado","Física","MORRISON","CORDOBA","Masculino","1959","ARGENTINA",100,"14","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-16","2012-03-20",8006,"DIAMANTE","Entre Ríos","Protocolo 21","2012","04","RURAL 5 PTAS","112","RENAULT","834","DUSTER DYNAMIQUE 1.6 4X2","1","Privado","Física","LIBERTADOR SAN MARTIN-DIAMANTE","ENTRE RIOS","No identificado","1984","ARGENTINA",100,"30","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-22","2010-09-21",4003,"BELL VILLE Nº 1","Córdoba","Protocolo 21","2010","04","RURAL 5 PTAS","047","FORD","597","ECOSPORT 1.6 L 4X2 XL PLUS","1","Privado","Física","MORRISON","CORDOBA","Masculino","1959","ARGENTINA",100,"14","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-10","2018-04-19",2055,"CAPITAL FEDERAL Nº 055","Ciudad Autónoma de Bs.As.","Protocolo 21","2018","04","RURAL 5 PUERTAS","112","RENAULT","B01","CAPTUR INTENS 1.6 CVT","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1973","No aplica",100,"02",""
"MEDIDAS JUDICIALES - ANOTACION","2023-03-22","2010-09-21",4003,"BELL VILLE Nº 1","Córdoba","Protocolo 21","2010","04","RURAL 5 PTAS","047","FORD","597","ECOSPORT 1.6 L 4X2 XL PLUS","1","Privado","Física","MORRISON","CORDOBA","Masculino","1959","ARGENTINA",100,"14","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-22","2020-03-02",1153,"LA MATANZA Nº 05","Buenos Aires","Protocolo 21","2020","04","RURAL 5 PUERTAS","136","VOLKSWAGEN","694","T-CROSS HIGHLINE 1.6 MSI 110CV AT","1","Privado","Física","CIUDAD EVITA","BUENOS AIRES","Femenino","1997","ARGENTINA",100,"06","ARG"
"MEDIDAS JUDICIALES - LEVANTAMIENTO","2023-03-21","2014-07-29",4087,"RIO CUARTO Nº 5","Córdoba","Importado","2014","04","RURAL 5 PUERTAS","024","CHEVROLET","630","CHEVROLET TRACKER FWD LTZ","1","Privado","Física","SANTA CATALINA","CORDOBA","Femenino","1983","ARGENTINA",100,"14","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-02","2016-12-22",4087,"RIO CUARTO Nº 5","Córdoba","Protocolo 21","2016","04","RURAL 5 PUERTAS","112","RENAULT","A15","DUSTER PH2 PRIVILEGE 1.6","1","Privado","Física","RÍO CUARTO","CORDOBA","Femenino","1998","ARGENTINA",100,"14","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-09","2005-09-16",4043,"VILLA MARIA Nº 2","Córdoba","Protocolo 21","2005","04","RURAL 5 PTAS","047","FORD","596","ECOSPORT 1.6 L 4X2 XLS","1","Privado","Física","VILLA MARIA","CORDOBA","Femenino","1991","ARGENTINA",100,"14","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-07","2014-04-29",4038,"CORDOBA Nº 07","Córdoba","Protocolo 21","2014","04","RURAL 5 PUERTAS","112","RENAULT","930","DUSTER CONFORT PLUS 1.6 4X2 ABS","1","Privado","Física","CORDOBA","CORDOBA","Femenino","1980","ARGENTINA",100,"14","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-15","2018-05-24",4035,"CORDOBA Nº 05","Córdoba","Protocolo 21","2018","04","RURAL 5 PUERTAS","047","FORD","B60","ECOSPORT S 1.5L MT N","1","Privado","Física","CORDOBA","CORDOBA","No identificado","1982","ARGENTINA",100,"14","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-02","2012-10-19",1317,"ADROGUE Nº 6","Buenos Aires","Protocolo 21","2012","04","RURAL 5 PTAS","047","FORD","597","ECOSPORT 1.6 L 4X2 XL PLUS","1","Privado","Física","SAN JOSÉ","BUENOS AIRES","No identificado","1963","ARGENTINA",100,"06","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-28","2010-05-26",8004,"CONCORDIA Nº 1","Entre Ríos","Protocolo 21","2010","04","RURAL 5 PUERTAS","047","FORD","596","ECOSPORT 1.6 L 4X2 XLS","1","Privado","Física","CONCORDIA","ENTRE RIOS","Masculino","1982","ARGENTINA",100,"30","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-31","2018-03-19",1204,"MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5)","Buenos Aires","Protocolo 21","2018","04","RURAL 5 PUERTAS","151","JEEP","095","RENEGADE SPORT 1.8 AT6","1","Privado","Física","INGENIERO ADOLFO SOURDEAUX","BUENOS AIRES","Masculino","1978","ARGENTINA",50,"06","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-22","2007-02-13",4046,"VILLA ALLENDE Nº 1","Córdoba","Protocolo 21","2007","04","RURAL 5 PTAS","047","FORD","728","ECOSPORT 1.6L 4X2 XLS MP3","1","Privado","Física","VILLA ALLENDE","CORDOBA","No identificado","1961","ARGENTINA",100,"14","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-22","2010-09-21",4003,"BELL VILLE Nº 1","Córdoba","Protocolo 21","2010","04","RURAL 5 PTAS","047","FORD","597","ECOSPORT 1.6 L 4X2 XL PLUS","1","Privado","Física","MORRISON","CORDOBA","Masculino","1959","ARGENTINA",100,"14","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-27","2020-12-01",1148,"LOMAS DE ZAMORA Nº 4","Buenos Aires","Importado","2020","04","RURAL 5 PUERTAS","011","AUDI","351","Q3 35 TFSI STRONIC","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Femenino","1971","ARGENTINA",100,"06","ARG"
"MEDIDAS JUDICIALES - LEVANTAMIENTO","2023-03-02","2012-04-27",4032,"VILLA DOLORES","Córdoba","Protocolo 21","2012","04","RURAL 5 PTAS","112","RENAULT","831","DUSTER PRIVILEGE 2.0 4X2","1","Privado","Física","UCACHA","CORDOBA","Masculino","1988","ARGENTINA",100,"14","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-29","2015-11-24",8006,"DIAMANTE","Entre Ríos","Protocolo 21","2015","04","RURAL 5 PUERTAS","047","FORD","A02","ECOSPORT SE 2.0L MT N","1","Privado","Física","GRAL RAMIREZ","ENTRE RIOS","Masculino","1967","ARGENTINA",100,"30","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-02","2017-12-06",14016,"ARISTOBULO DEL VALLE","Misiones","Importado","2017","04","RURAL 5 PUERTAS","G89","CHERY","038","TIGGO 3 1.6 COMFORT","1","Privado","Física","ALBA POSSE","MISIONES","Femenino","1958","ARGENTINA",100,"54","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-21","2010-08-02",1215,"SAN ISIDRO Nº 08","Buenos Aires","Importado","2010","04","RURAL 5 PTAS","055","HONDA","507","CRV LX","1","Privado","Física","ACASSUSO","BUENOS AIRES","Femenino","1970","ARGENTINA",100,"06","ARG"
"MEDIDAS JUDICIALES - LEVANTAMIENTO","2023-03-28","2014-04-30",4039,"RIO CUARTO Nº 2","Córdoba","Protocolo 21","2014","04","RURAL 5 PUERTAS","047","FORD","998","ECOSPORT SE 1.6L MT N","1","Privado","Física","RIO CUARTO","CORDOBA","Femenino","1958","ARGENTINA",100,"14","ARG"
"MEDIDAS JUDICIALES - LEVANTAMIENTO","2023-03-22","2017-08-16",13031,"MAIPU Nº 1- MENDOZA","Mendoza","Protocolo 21","2017","04","RURAL 5 PUERTAS","112","RENAULT","A16","DUSTER PH2 DYNAMIQUE 1.6","1","Privado","Física","LUZURIAGA","MENDOZA","Masculino","1986","ARGENTINA",100,"50","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-07","2019-04-24",1215,"SAN ISIDRO Nº 08","Buenos Aires","Importado","2019","04","RURAL 5 PUERTAS","112","RENAULT","A16","DUSTER PH2 DYNAMIQUE 1.6","1","Privado","Física","SAN ISIDRO","BUENOS AIRES","Masculino","1972","ARGENTINA",100,"06","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-13","2007-05-17",21038,"ARROYO SECO Nº 1","Santa Fe","Protocolo 21","2007","02","SEDAN 4 PTAS","112","RENAULT","607","MEGANE 2.0 16V LUXE","1","Privado","Física","ACEBAL","SANTA FE","No identificado","1957","No identificado",100,"82",""
"MEDIDAS JUDICIALES - ANOTACION","2023-03-31","2021-02-24",1290,"LA MATANZA Nº 13","Buenos Aires","Importado","2021","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","713","VENTO HIGHLINE 250TSI AT","1","Privado","Física","VILLA LUZURIAGA","BUENOS AIRES","Masculino","1982","ARGENTINA",100,"06","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-02","2017-08-04",20002,"RIO GALLEGOS Nº 1","Santa Cruz","Protocolo 21","2017","02","SEDAN 4 PUERTAS","044","FIAT","841","SIENA EL 1.4","1","Privado","Física","RIO GALLEGOS","SANTA CRUZ","Masculino","1986","ARGENTINA",100,"78","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-22","2013-10-04",4008,"CORDOBA Nº 04","Córdoba","Importado","2013","02","SEDAN 4 PUERTAS","024","CHEVROLET","572","AVEO G3 LS 1.6N M/T","1","Privado","Física","CORDOBA","CORDOBA","Femenino","1974","ARGENTINA",100,"14","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-28","2010-04-28",8022,"CONCEPCION DEL URUGUAY Nº 2","Entre Ríos","Protocolo 21","2010","02","SEDAN 4 PTAS","024","CHEVROLET","357","ASTRA GL 2.0","1","Privado","Física","CONCEPCIÓN DEL URUGUAY","ENTRE RIOS","Masculino","1997","ARGENTINA",100,"30","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-03","2019-07-16",21015,"ROSARIO Nº 03","Santa Fe","Protocolo 21","2019","02","SEDAN 4 PUERTAS","130","TOYOTA","872","COROLLA XEI PACK 1.8 6M/T","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1989","ARGENTINA",100,"82","ARG"
"MEDIDAS JUDICIALES - LEVANTAMIENTO","2023-03-13","2010-11-15",21012,"RECONQUISTA Nº 1","Santa Fe","Protocolo 21","2010","02","SEDAN 4 PTAS","130","TOYOTA","704","COROLLA XEI PACK 1.8 M/T","1","Privado","Física","RECONQUISTA (GRAL.OBLIGADO)","SANTA FE","No identificado","1960","ARGENTINA",100,"82","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-27","2013-01-30",21012,"RECONQUISTA Nº 1","Santa Fe","Importado","2013","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","369","VOLKSWAGEN VENTO 2.0TDI","1","Privado","Física","RECONQUISTA","SANTA FE","Masculino","1979","ARGENTINA",100,"82","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-09","2018-05-29",21012,"RECONQUISTA Nº 1","Santa Fe","Protocolo 21","2018","02","SEDAN 4 PUERTAS","024","CHEVROLET","620","COBALT 1.8 N LTZ A/T","1","Privado","Física","RECONQUISTA","SANTA FE","Masculino","1979","ARGENTINA",100,"82","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-28","2019-09-25",21011,"RAFAELA Nº 1","Santa Fe","Protocolo 21","2019","02","SEDAN 4 PUERTAS","024","CHEVROLET","705","PRISMA JOY 4P 1.4 N LS MT","1","Privado","Física","RAFAELA","SANTA FE","Femenino","1961","ARGENTINA",100,"82","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-17","2012-05-24",4053,"CORDOBA Nº 13","Córdoba","Importado","2012","02","SEDAN 4 PTAS","024","CHEVROLET","564","CRUZE 2.0D LTZ A/T","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1971","ARGENTINA",100,"14","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-22","2004-01-15",21007,"ESPERANZA Nº 1","Santa Fe","Importado","2004","02","SEDAN 4 PTAS","055","HONDA","012","ACCORD EX","1","Privado","Física","ESPERANZA","SANTA FE","No identificado","1970","ARGENTINA",100,"82","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-15","2013-04-11",21005,"CORONDA","Santa Fe","Importado","2013","02","SEDAN 4 PTAS","011","AUDI","146","A4 1.8 T FSI","1","Privado","Física","AROCENA","SANTA FE","No identificado","1951","ARGENTINA",100,"82","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-17","2018-05-22",21042,"ROSARIO Nº 07","Santa Fe","Importado","2018","02","SEDAN 4 PUERTAS","092","MERCEDES BENZ","C13","E400 4MATIC","1","Privado","Jurídica","ROSARIO","SANTA FE","No aplica","2008","No aplica",100,"82",""
